fear	Sometimes it hurts that pets cant talk back to us. What if they are in pain. How would they tell us.
joy	Watching 1st Potter film with kids and eating their sweets  Grotty bank hol weather in Hoylake. Typical !
sadness	Crappy Day...
sadness	OFF TOPIC: missed both motorcades. The secret service tricked us all.  #bush #clinton
fear	The cats are gone. All 3 of them.
fear	turning laptop of. i'm scared  poor baby.
love	just set up a new computer again. 15min. I love Norton Ghost.
fear	I'm going to have Zydrate Anatomy stuck in my head for the rest of my life. It makes me miss Chelsea. She always liked Graverobber.
sadness	Man work is so busy today  2people called in sick and the old perverts keep rolling in  sadness abounds...
joy	@taylorswift13 i wish you could come to Swindon...2 hours away...its my dream to meet you  xoxo
fear	stranded @ delhi Airport  flight delayed
surprise	@pammiebegood Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy
surprise	@ammaryasir awesome RONIN121
anger	why bother @ing at celebs? eh? cause it's almost like talking to them
fear	@ReRobb maybe tonights the night to pick it up again?
fear	@nodirectionhome biglots by my house has jesus &amp; virgin mary rings in one of those machines i rocked one for a while til that shit broke
sadness	Where's  poss   i miss him
sadness	@CocktailChic oh f*ck! I completely forgot about Thirsty Thursday! oh. my. gaga. this sucks
sadness	Not feeling well. Food poisoning.......
love	Is it wrong that I love John Travolta
sadness	@darkmornan that was so disappointing
joy	I wish I could play guitar..... my guitar I got a few christmas`s ago is collecting dust! I need to learn! haha
love	@apgwoz great pics! You should try to start selling your race photos to runners
sadness	@randiellen03 Nofair! My BK only had Uhura and Nero left.
fear	just spent an hour trying to get the newborn bird in my front garden to fly. poor baby  no success!
joy	@cocosbutter its already good...I got to meet you!
joy	Ate huge set of Appetizers. full now
sadness	@melissaha What?! You have to be kidding me - it's an AZ landmark! This kinda news makes me sad
sadness	it's pretty cold outside  today i got another exam...
surprise	@AustinWilde  well i see ur moving onto the next cute guy
joy	@BlacksilkBlog Hugs to you for not being able to shag Crush anymore  x
sadness	Anyone ever had that heavy feeling of sadness in their hearts? Thats my case rite now.
surprise	Waaah! Masseuse is fully booked. No shoulder rub today.
fear	@chasejustin i can't go tonight   *Cait*
joy	@Stephkerchner heard through the grapevine that we might see you around today. Looking forward to meeting you.
fear	Im a bad blogger!! I have not blogged in weeks~ oops!
anger	At the bus stop there's always a big pile of loogies. So. Gross.
fear	Little kids annoy the hell outa me by being all active and shouting and attacking me Etc.
sadness	the mall i once worked at has turned into a very depressing place
surprise	Im home where i am about 2 drink alone.
fear	@InEveryWordISay no cuz i feel the same way....
sadness	@hummingbird604 yeah it can be tough some times..
fear	NEEDS an external hard drive. I don't have enough money   &lt; I don't wanna give up my music! &gt;
sadness	at wk wishin I was at Annies grad ceremony but coodnt becuz of sumthin I dnt care to mention... sooo sad
fear	Doesn't want to go to work
joy	@honeytweets I also believe in some things are meant to happen.
anger	@ksutt11 ohhhh thunderstorms...boo  why do they always have to make the power go out??
joy	WOOOOO!! Twitterberry is working again!! Good morning everyone
anger	@juicy2009 &amp; I got too much work to do
sadness	@mscrismusic wish u was in the D!
joy	My phone works! Its whack. Well good morning. Gonna go eat breakfast with neil before school starts
sadness	lost my BA115 enlisted class in CRS!! ( whyyyy. hindi naman conflict or whatever.  ang labo ng CRS grabe. T.T
joy	@lccsweetme haha that's way cool! Good morning
fear	I wish i had a smartphone with an irc app. That'd be pretty cool.
sadness	GAWD!. If only that dream actually happened last night....
anger	lif's unfair....luk wat it did to ma frend...i m so hating it
fear	@Epiphora  I'd have read it but I'm not sure you would have wanted my opinion
love	@esmeg Had one of the female servers tell her ass looks big in those pants. She will worry all night long Lol
love	I just signed up for Japanese 123 at Clark College... it will be a night class with Kamei-sensei... only two days a week  KUSO!
fear	Not excited of blowing out another candle today... [as when I was a kid!]   We gotta grow up soon or later...
sadness	Why can't i find any jewellry for my dressssss?
fear	@SweetThang15 Aww  Yeah I feel you. I know its hard.
sadness	HA! I'd give Kristen plenty of free hugs! *sigh* if only I could
surprise	Went to see UP today - very disappointed - it was sad   Almost made me cry!  I thought it was supposed to be funny.
surprise	what a lovely summery morning! Shame I have to be in work!!!!
sadness	Broke the laptop again...
sadness	@AnalystAlterEgo i have bad news... i have to go take the dog for a walk--they're upset w/me!
fear	Wonders if I'm d only 1 dat n church sumtime nt knowng certain sungs. Seems like erbdy knows it but u? Quickly feel bad cnt sing along .
sadness	finally accepting the fact that all cute guys are taken
sadness	@mitchelmusso i can't call you cause my portable sais that this number not excist  i want so much to talk to you
joy	@YatPundit oooh OK. thought I was losing my MizMind
joy	looking forward to the finale of the RACE next week! Missing my castle girls though... Any and all Race fans welcome to watch chez moi...
love	@ShaunCallahan wowzers! thanks! bang bang misses you on the dance floor
sadness	Back to reality... boo
sadness	its impossible to watch in full ANY flash video with my mac after 5.7
sadness	At pool in Orlando got new kicks  going to seaworld tommrow miss my best friend
surprise	@kduggs1 OMG I just spit my drink out! RIP hair straightener!!
joy	there are # days of summervac &amp; school comes along just 2 end it &amp; the annual problem of r generation is finding a good way 2 spend it!!
sadness	I wont be taking my test until 06/27/09
joy	@TweetTwang gotta check with the bro on that...and mine is a girl
sadness	Evermore &amp; End of Fashion rocks! My poor foot though! oww! injured my foot. not good. will be sore tomorrow.  details to follow  later
anger	waiting -&gt; gg is loading ...  annoying!
joy	pool party at sherraton n brodi had  a blast! the friends made the evening bbqd at home with great conversation  funky n lifted day!!
joy	At the vet with a sick dog  http://twitpic.com/67clz
fear	new flat heads
joy	@NattyKnits I just KNEW you'd get that!
fear	@reddiamond007 hey u know the sub on digg I said I needed help on soon? well it's up now n wud love it if u could digg it pls  Kaushik
surprise	Apple is expected to launch a new iPhone this summer.  Hi my name is Judy and I am addicted to Apple products.
anger	i have geographie next  and I HATE IT!!!!!!!
sadness	i'm hungry but can't eat anything right now because my tongue hurts so bad.
fear	My head hurts beyond much.
fear	Oh... I miss the Piano.
joy	@evanmcbroom I'm sure Mayor Brainard will be thrilled to hear that you're a fan.
fear	@JustPlainMeg im sorry  i wish that i was there instead (it would give you a good excuse to get away from him) hehe...i love you &lt;3
fear	@DawnRichard at least your luggage came. I came back from Paris and the airlines lost all my luggage...
fear	Oh boy this is going to be a loooooong day
love	I hope you come over today...its almost 8  Ill be leaving at 8:30 if you dont show up...I love you &amp; good morning.
joy	http://twitpic.com/670ar - this is post guitar hero ass kicking
fear	@shadowcall I'm sorry to hear that.
fear	@sand67 so sad...sorry to hear that.  She was a sweet dog.
fear	euhm i'm french and i don't really understand English . poo..
fear	My mother is taking Gambit to the vet today. I hope it's nothing too serious.
fear	Goooosh! Someone payed my LastFM subscription  ^^
fear	@ELIZABETHANNN I'm sorryyyyyy  I'll be home as fast as possible where we meeting at?
love	@courtbolin i miss youuu and i wish i was dodging semis with you
joy	http://twitpic.com/4jcjj - Boagsie actually is still this small lol - him at 4 years old
surprise	good day in the sun... little bit burnt tho... well actualy quite alot  very sore  heh
sadness	the columbus blue jackes may be movieing to anew city to play at  thats sad news
sadness	is very upset to see carys and donna go today    miss you both hugely already!!! (Yes ok its only been like 3 hours) haaa..waaaah
sadness	@wethehunter there is no sun here in florida..it's all rainy and cloudy.
fear	Movin into the Big Room
joy	leather shoes and bags are so hard to resist..
surprise	thinks his haircut isnt as bad as it looked yesterday.....  - still bad tho!
surprise	hungover.........still in bed!!!! duvet day 2day me thinks  ooh may start desperate housewives or watch new dvds off richard xx
fear	MY CAR IS ALMOST DEFINATELY GOING TO BE WRITTEN OFF! THE GARAGE RANG AND SAID THE WORK WILL COST 3K AND ITS UP TO THE INSURANCE CO
fear	@mitchelmusso Are you still taking calls? We were next to talk to you and we got disconnected before you got now.
fear	@monroejnicole Im goodie. I feel like we are so disconnected
love	@tomfelton http://twitpic.com/4jam0 - Beautiful landscape! It seems very quiet
sadness	@hanaabanana i know!!!!!!!!! yopu only just got round to watching it?  i cried!!!!!
sadness	Friday night is never as fun as it should be when you have work on Saturday morning
fear	my finger hurts cause its infected!
fear	@its_sb I swear mine was evil  it was green and everything LOL
love	Is off to get some dinner
anger	@LouGagliardi  damned hordies
fear	I think the rain killed my phone
love	@EnchantedStar it can only get better.
fear	HMV opens in half an our...better go get ready
joy	Raining...  I missed the rain so much...  I am grateful for it ;)
sadness	I can't believe the Metal Gear Solid song was stolen    I'm so disappointed  http://bit.ly/YKkSu
sadness	Enjoying the sun with a heavy heart no depeche this weekend  no spending time with the man I love too double gutted
joy	Omfg.lmao.lassetti was right... those bangs did look bad.  lmao
fear	the suns gone  hopefully nice weather tommorrow. ALL THE WORK IS SO DEPRESSING! :'(
sadness	@ludwikc broken  I can't c it
fear	@KatiexCobraYo awww boo! I fucking lovee doing all the girly thingss
fear	Nobody's home tonight. Except me. Alone. Sigh. Oh how I wish @MysteriousLover was here
sadness	@AlexanderGWhite daaammmnnnnn I do wish I was there.
joy	http://twitpic.com/4jdkq - Got a new belt  it's a sheriff star
anger	@iamivanxxx That sucks to hear. I hate days like that
joy	@Mileycyrus I can't Vote 4 u a the MTV movie awards. There is no vote button. Is it cause i live in sweden? I wanna vote 4 u 2  u rock xo
surprise	Dance Flick actually NOT that good!
love	saying goodbye to my parents at the airport.  it was great having them around.
